MANUAL_SFI23,1106030427,2024,Z1972200,80281,G00 - Gross value of claim,11.08,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663690
MANUAL_SFI23,1102433287,2024,Z1962528,80281,G00 - Gross value of claim,136.32,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1658512
MANUAL_SFI23,1101390789,2024,Z1962531,80281,G00 - Gross value of claim,148.32,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657906
MANUAL_SFI23,1105107733,2024,Z1966974,80281,G00 - Gross value of claim,14.79,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657471
MANUAL_SFI23,1101744793,2024,Z1972263,80281,G00 - Gross value of claim,10.18,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663080
MANUAL_SFI23,1101895710,2024,Z1951787,80281,G00 - Gross value of claim,11.29,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660112
MANUAL_SFI23,1100321090,2024,Z1978118,80281,G00 - Gross value of claim,22.60,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1669617
MANUAL_SFI23,1102425709,2024,Z1966986,80281,G00 - Gross value of claim,248.86,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1658605
MANUAL_SFI23,1101187163,2024,Z1967365,80281,G00 - Gross value of claim,48.81,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657682
MANUAL_SFI23,1102468417,2024,Z1951769,80281,G00 - Gross value of claim,8.54,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1655907
MANUAL_SFI23,1101099108,2024,Z1970681,80281,G00 - Gross value of claim,36.05,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1664231
MANUAL_SFI23,1102218836,2024,Z1954008,80281,G00 - Gross value of claim,32.14,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1662036
MANUAL_SFI23,1102417370,2024,Z1951661,80281,G00 - Gross value of claim,34.88,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1670015
MANUAL_SFI23,1102051287,2024,Z1953025,80281,G00 - Gross value of claim,12.56,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1658591
MANUAL_SFI23,1101979663,2024,Z1962525,80281,G00 - Gross value of claim,188.68,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660241
MANUAL_SFI23,1102433287,2024,Z1970983,80281,G00 - Gross value of claim,136.32,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1658512
MANUAL_SFI23,1102415801,2024,Z1973109,80281,G00 - Gross value of claim,40.44,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1662018
MANUAL_SFI23,1102276240,2024,Z1954050,80281,G00 - Gross value of claim,76.11,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657361
MANUAL_SFI23,1105825097,2024,Z1952403,80281,G00 - Gross value of claim,53.87,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1658324
MANUAL_SFI23,1101123594,2024,Z1951689,80281,G00 - Gross value of claim,145.93,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656345
MANUAL_SFI23,1102368191,2024,Z1954973,80281,G00 - Gross value of claim,130.46,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1655567
MANUAL_SFI23,1102300133,2024,Z1954883,80281,G00 - Gross value of claim,43.11,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1668253
MANUAL_SFI23,1102471286,2024,Z1952317,80281,G00 - Gross value of claim,94.98,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657766
MANUAL_SFI23,1100510351,2024,Z1974761,80281,G00 - Gross value of claim,123.74,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1655273
MANUAL_SFI23,1102424908,2024,Z1964625,80281,G00 - Gross value of claim,104.00,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656659
MANUAL_SFI23,1102472511,2024,Z1973072,80281,G00 - Gross value of claim,41.04,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660299
MANUAL_SFI23,1102459774,2024,Z1973099,80281,G00 - Gross value of claim,21.07,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663092
MANUAL_SFI23,1102857960,2024,Z1967373,80281,G00 - Gross value of claim,135.18,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1666725
MANUAL_SFI23,1102154999,2024,Z1952082,80281,G00 - Gross value of claim,42.84,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656926
MANUAL_SFI23,1102429190,2024,Z1961307,80281,G00 - Gross value of claim,0.30,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657067
MANUAL_SFI23,1100064157,2024,Z1950348,80281,G00 - Gross value of claim,123.97,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656463
MANUAL_SFI23,1102419203,2024,Z1954630,80281,G00 - Gross value of claim,0.29,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1661461
MANUAL_SFI23,1102732424,2024,Z1972250,80281,G00 - Gross value of claim,15.84,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1661740
MANUAL_SFI23,1102383160,2024,Z1952042,80281,G00 - Gross value of claim,49.08,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656157
MANUAL_SFI23,1100660056,2024,Z1973039,80281,G00 - Gross value of claim,15.46,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1662976
MANUAL_SFI23,1104790779,2024,Z1971242,80281,G00 - Gross value of claim,50.41,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663839
MANUAL_SFI23,1102173006,2024,Z1949609,80281,G00 - Gross value of claim,179.43,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1655199
MANUAL_SFI23,1102566214,2024,Z1951776,80281,G00 - Gross value of claim,35.64,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660619
MANUAL_SFI23,1101594362,2024,Z1966799,80281,G00 - Gross value of claim,143.39,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1661394
MANUAL_SFI23,1101327696,2024,Z1962572,80281,G00 - Gross value of claim,15.69,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656496
MANUAL_SFI23,1105383892,2024,Z1953652,80281,G00 - Gross value of claim,12.75,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1661390
MANUAL_SFI23,1102353822,2024,Z1973035,80281,G00 - Gross value of claim,0.08,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656296
MANUAL_SFI23,1102862557,2024,Z1971135,80281,G00 - Gross value of claim,142.25,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663897
MANUAL_SFI23,1101266484,2024,Z1973104,80281,G00 - Gross value of claim,87.86,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660430
MANUAL_SFI23,1102430762,2024,Z1972312,80281,G00 - Gross value of claim,30.89,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660974
MANUAL_SFI23,1102420155,2024,Z1953616,80281,G00 - Gross value of claim,101.89,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656442
MANUAL_SFI23,1100676349,2024,Z1972339,80281,G00 - Gross value of claim,12.20,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663634
MANUAL_SFI23,1100632430,2024,Z1952086,80281,G00 - Gross value of claim,34.95,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1667948
