MANUAL_SFI23,1106030436,2024,Z1972209,80281,G00 - Gross value of claim,11.08,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663699
MANUAL_SFI23,1102433302,2024,Z1962543,80281,G00 - Gross value of claim,136.32,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1658527
MANUAL_SFI23,1101390804,2024,Z1962546,80281,G00 - Gross value of claim,148.32,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657921
MANUAL_SFI23,1105107748,2024,Z1966989,80281,G00 - Gross value of claim,14.79,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657486
MANUAL_SFI23,1101744808,2024,Z1972278,80281,G00 - Gross value of claim,10.18,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663095
MANUAL_SFI23,1101895725,2024,Z1951802,80281,G00 - Gross value of claim,11.29,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660127
MANUAL_SFI23,1100321105,2024,Z1978133,80281,G00 - Gross value of claim,22.60,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1669632
MANUAL_SFI23,1102425724,2024,Z1967001,80281,G00 - Gross value of claim,248.86,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1658620
MANUAL_SFI23,1101187178,2024,Z1967380,80281,G00 - Gross value of claim,48.81,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657697
MANUAL_SFI23,1102468432,2024,Z1951784,80281,G00 - Gross value of claim,8.54,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1655922
MANUAL_SFI23,1101099123,2024,Z1970696,80281,G00 - Gross value of claim,36.05,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1664246
MANUAL_SFI23,1102218851,2024,Z1954023,80281,G00 - Gross value of claim,32.14,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1662051
MANUAL_SFI23,1102417385,2024,Z1951676,80281,G00 - Gross value of claim,34.88,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1670030
MANUAL_SFI23,1102051302,2024,Z1953040,80281,G00 - Gross value of claim,12.56,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1658606
MANUAL_SFI23,1101979678,2024,Z1962540,80281,G00 - Gross value of claim,188.68,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660256
MANUAL_SFI23,1102433302,2024,Z1970998,80281,G00 - Gross value of claim,136.32,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1658527
MANUAL_SFI23,1102415816,2024,Z1973124,80281,G00 - Gross value of claim,40.44,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1662033
MANUAL_SFI23,1102276255,2024,Z1954065,80281,G00 - Gross value of claim,76.11,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657376
MANUAL_SFI23,1105825112,2024,Z1952418,80281,G00 - Gross value of claim,53.87,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1658339
MANUAL_SFI23,1101123609,2024,Z1951704,80281,G00 - Gross value of claim,145.93,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656360
MANUAL_SFI23,1102368206,2024,Z1954988,80281,G00 - Gross value of claim,130.46,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1655582
MANUAL_SFI23,1102300148,2024,Z1954898,80281,G00 - Gross value of claim,43.11,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1668268
MANUAL_SFI23,1102471301,2024,Z1952332,80281,G00 - Gross value of claim,94.98,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657781
MANUAL_SFI23,1100510366,2024,Z1974776,80281,G00 - Gross value of claim,123.74,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1655288
MANUAL_SFI23,1102424923,2024,Z1964640,80281,G00 - Gross value of claim,104.00,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656674
MANUAL_SFI23,1102472526,2024,Z1973087,80281,G00 - Gross value of claim,41.04,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660314
MANUAL_SFI23,1102459789,2024,Z1973114,80281,G00 - Gross value of claim,21.07,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663107
MANUAL_SFI23,1102857975,2024,Z1967388,80281,G00 - Gross value of claim,135.18,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1666740
MANUAL_SFI23,1102155014,2024,Z1952097,80281,G00 - Gross value of claim,42.84,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656941
MANUAL_SFI23,1102429205,2024,Z1961322,80281,G00 - Gross value of claim,0.30,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1657082
MANUAL_SFI23,1100064172,2024,Z1950363,80281,G00 - Gross value of claim,123.97,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656478
MANUAL_SFI23,1102419218,2024,Z1954645,80281,G00 - Gross value of claim,0.29,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1661476
MANUAL_SFI23,1102732439,2024,Z1972265,80281,G00 - Gross value of claim,15.84,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1661755
MANUAL_SFI23,1102383175,2024,Z1952057,80281,G00 - Gross value of claim,49.08,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656172
MANUAL_SFI23,1100660071,2024,Z1973054,80281,G00 - Gross value of claim,15.46,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1662991
MANUAL_SFI23,1104790794,2024,Z1971257,80281,G00 - Gross value of claim,50.41,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663854
MANUAL_SFI23,1102173021,2024,Z1949624,80281,G00 - Gross value of claim,179.43,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1655214
MANUAL_SFI23,1102566229,2024,Z1951791,80281,G00 - Gross value of claim,35.64,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660634
MANUAL_SFI23,1101594377,2024,Z1966814,80281,G00 - Gross value of claim,143.39,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1661409
MANUAL_SFI23,1101327711,2024,Z1962587,80281,G00 - Gross value of claim,15.69,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656511
MANUAL_SFI23,1105383907,2024,Z1953667,80281,G00 - Gross value of claim,12.75,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1661405
MANUAL_SFI23,1102353837,2024,Z1973050,80281,G00 - Gross value of claim,0.08,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656311
MANUAL_SFI23,1102862572,2024,Z1971150,80281,G00 - Gross value of claim,142.25,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663912
MANUAL_SFI23,1101266499,2024,Z1973119,80281,G00 - Gross value of claim,87.86,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660445
MANUAL_SFI23,1102430777,2024,Z1972327,80281,G00 - Gross value of claim,30.89,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1660989
MANUAL_SFI23,1102420170,2024,Z1953631,80281,G00 - Gross value of claim,101.89,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656457
MANUAL_SFI23,1100676364,2024,Z1972354,80281,G00 - Gross value of claim,12.20,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1663649
MANUAL_SFI23,1100632445,2024,Z1952101,80281,G00 - Gross value of claim,34.95,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1667963
MANUAL_SFI23,1102316478,2024,Z1954357,80281,G00 - Gross value of claim,24.59,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656194
MANUAL_SFI23,1101321190,2024,Z1950637,80281,G00 - Gross value of claim,65.39,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1666999
MANUAL_SFI23,1101264833,2024,Z1970976,80281,G00 - Gross value of claim,56.73,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1653586
MANUAL_SFI23,1101208558,2024,Z1971288,80281,G00 - Gross value of claim,0.55,2025-02-05,Q1,SOS710,,,,,,DRD10,NE00,1656870
